,Date,Close,High,Low,Open,Volume,MA50,MA200
3607,2022-08-22,3190.99,3219.1,3184.19,3200.93,1536532,3081.5935999999997,3321.8451
3608,2022-08-23,3124.45,3178.96,3110.57,3158.08,1849256,3080.3291999999997,3321.07875
3609,2022-08-24,3096.63,3146.71,3091.73,3131.49,1691923,3081.1706,3320.1354499999998
3610,2022-08-25,3061.29,3118.32,3058.01,3116.27,1946930,3081.4769999999994,3318.9383000000003
3611,2022-08-26,3065.1,3098.2,3059.96,3076.61,1457962,3081.9401999999995,3317.78795
3612,2022-08-29,2979.82,2989.47,2930.78,2972.63,2539173,3081.9178,3316.19735
3613,2022-08-30,3054.58,3069.19,2988.9,3001.17,3431525,3084.3981999999996,3315.0812
3614,2022-09-01,2979.01,3034.47,2968.83,3034.47,3546935,3084.9214,3313.56885
3615,2022-09-02,2977.77,3008.78,2968.16,3008.78,2052900,3083.5307999999995,3311.8722500000003
3616,2022-09-05,2980.63,2994.47,2960.51,2971.35,2147912,3081.9885999999997,3310.0618
3617,2022-09-06,2974.59,2987.71,2954.89,2982.62,1936453,3078.6965999999998,3308.20655
3618,2022-09-07,2996.04,3007.74,2950.76,2950.76,1291534,3076.1315999999997,3306.6208500000002
3619,2022-09-08,3015.11,3028.28,3006.02,3015.44,1346113,3073.5382,3305.3478000000005
3620,2022-09-09,3060.77,3075.85,3014.01,3039.22,1561185,3071.7924,3304.3844
3621,2022-09-12,3084.83,3110.37,3067.76,3081.93,1785928,3071.0524,3303.5138
3622,2022-09-13,3071.9,3104.33,3067.76,3104.33,1972678,3070.4980000000005,3302.6771000000003
3623,2022-09-14,2968.26,2988.24,2961.98,2982.15,5090269,3066.96,3301.30995
3624,2022-09-15,2952.99,2984.76,2948.85,2977.39,2138023,3064.6354000000006,3299.862
3625,2022-09-16,2862.0,2943.48,2853.73,2926.02,5322221,3060.8468000000007,3297.6997
3626,2022-09-19,2881.13,2893.68,2842.12,2887.97,2072220,3056.5974,3295.5053500000004
3627,2022-09-20,2892.06,2929.78,2882.27,2901.29,1544295,3052.0524000000005,3293.1367999999998
3628,2022-09-21,2854.87,2893.11,2851.97,2880.36,2253818,3047.1886000000004,3290.2761
3629,2022-09-22,2860.77,2882.22,2834.04,2844.22,2017983,3045.3203999999996,3287.4563999999996
3630,2022-09-23,2836.65,2875.13,2833.75,2857.53,2652374,3043.522,3285.0054999999998
3631,2022-09-26,2848.4,2878.32,2783.43,2815.54,2925489,3042.8304,3282.3871500000005
3632,2022-09-27,2870.33,2877.51,2830.9,2862.67,2227447,3043.1862,3279.6789999999996
3633,2022-09-28,2887.64,2901.24,2834.7,2834.7,2739767,3043.9671999999996,3277.1757000000002
3634,2022-09-29,2851.16,2906.86,2844.22,2905.1,2493902,3042.7077999999997,3274.3251
3635,2022-09-30,2858.06,2872.47,2806.26,2845.03,2817353,3041.3818,3271.6367499999997
3636,2022-10-03,2839.41,2873.42,2829.0,2848.97,1763331,3037.9601999999995,3268.7885499999998
3637,2022-10-04,2940.44,2946.95,2875.61,2882.22,2145875,3036.3214000000003,3266.69695
3638,2022-10-06,2950.71,2971.68,2941.67,2959.32,1790816,3035.0078,3264.60375
3639,2022-10-07,2915.46,2953.61,2909.0,2946.38,1939879,3033.07,3262.3214000000003
3640,2022-10-10,2966.5,2974.54,2858.49,2863.24,3064063,3033.1204000000002,3260.4233499999996
3641,2022-10-11,2919.89,2991.66,2904.48,2948.85,4730645,3030.8508,3258.0505
3642,2022-10-12,2949.57,2958.27,2912.75,2934.49,1665247,3027.8115999999995,3255.7204500000003
3643,2022-10-13,2951.99,2958.37,2903.53,2949.57,2054781,3024.0332,3253.2522000000004
3644,2022-10-14,2948.04,2996.42,2921.27,2991.66,2245977,3020.2347999999997,3250.72565
3645,2022-10-17,2967.69,2983.57,2929.26,2930.4,1517005,3016.9626000000003,3248.1788
3646,2022-10-18,2999.12,3009.27,2983.71,3004.17,1793722,3013.4114,3245.73995
3647,2022-10-19,2977.32,3012.75,2967.93,3012.75,1194289,3009.1304000000005,3243.2478499999997
3648,2022-10-20,3011.13,3013.71,2961.25,2961.25,1587601,3005.3334000000004,3240.7410999999997
3649,2022-10-21,2992.15,3014.09,2982.24,3011.61,1021913,3000.978,3238.1178000000004
3650,2022-10-24,3015.33,3030.87,3008.94,3023.34,260949,2997.4703999999997,3235.23695
3651,2022-10-25,3015.71,3036.84,3005.27,3033.26,2069643,2992.672,3232.0428500000003
3652,2022-10-27,3011.23,3027.06,2989.25,3014.38,2438421,2988.1826,3228.9383000000003
3653,2022-10-28,3016.81,3031.35,2999.4,3004.17,1355739,2983.9732,3226.1132999999995
3654,2022-10-31,3045.32,3050.9,3030.68,3050.9,1919414,2980.1742,3223.21425
3655,2022-11-01,3108.79,3111.56,3055.15,3065.68,2991060,2978.0222000000003,3220.5085999999997
3656,2022-11-02,3091.63,3118.62,3072.89,3118.62,1405955,2975.4414,3217.5475499999993
3657,2022-11-03,3058.29,3078.61,3047.09,3078.61,1422652,2972.7873999999997,3214.68325
3658,2022-11-04,3068.45,3070.98,3019.57,3068.07,1464013,2971.6674,3211.6910000000003
3659,2022-11-07,3084.0,3092.67,3047.18,3079.51,1474498,2971.4148,3208.4460500000005
3660,2022-11-09,3067.16,3099.35,3053.43,3099.35,1162267,2971.5322,3204.877
3661,2022-11-10,3057.24,3075.7,3023.24,3023.24,1573092,2971.375,3201.39265
3662,2022-11-11,3162.44,3186.9,3104.36,3118.23,3265394,2975.0274,3198.7592
3663,2022-11-14,3181.08,3193.96,3155.81,3170.12,1342074,2977.5574000000006,3196.6340499999997
3664,2022-11-15,3178.32,3185.33,3139.6,3167.25,1400708,2981.5436,3194.4623500000002
3665,2022-11-16,3200.01,3211.98,3167.68,3184.33,1748235,2985.9884,3192.69195
3666,2022-11-17,3193.96,3204.45,3164.15,3185.37,1417986,2990.255,3190.89815
3667,2022-11-18,3188.67,3207.07,3167.25,3194.91,1164540,2994.5366000000004,3189.6463999999996
3668,2022-11-21,3131.49,3179.37,3121.48,3168.69,1304194,2997.2456,3187.9165000000003
3669,2022-11-22,3161.48,3165.3,3104.55,3128.15,1149739,3000.173,3186.1188500000003
3670,2022-11-23,3155.14,3175.84,3138.64,3175.84,1150011,3002.0604,3183.9860500000004
3671,2022-11-24,3223.67,3235.87,3155.14,3162.72,1296591,3004.8372000000004,3181.9341499999996
3672,2022-11-25,3232.73,3245.79,3193.0,3226.38,1588981,3008.0538,3180.0764499999996
3673,2022-11-28,3238.07,3258.81,3209.74,3210.17,2195437,3013.45,3178.29115
3674,2022-11-29,3240.07,3270.25,3226.38,3226.38,1576028,3019.1915999999997,3176.685
3675,2022-11-30,3233.82,3256.81,3218.75,3226.38,3410702,3026.6279999999997,3175.21515
3676,2022-12-01,3314.74,3318.89,3261.67,3266.44,2180856,3035.3002,3174.0693
3677,2022-12-02,3279.93,3308.31,3255.0,3298.01,2411749,3043.0575999999996,3172.7032499999996
3678,2022-12-05,3267.3,3279.93,3249.27,3274.07,1475065,3051.3062,3171.6293
3679,2022-12-06,3228.63,3250.18,3212.08,3242.64,1166999,3058.6634000000004,3170.1792
3680,2022-12-07,3224.1,3236.59,3198.73,3212.36,1167505,3066.4123999999997,3168.3104
3681,2022-12-08,3195.44,3224.1,3184.85,3204.45,1285619,3073.3532,3166.3204500000006
3682,2022-12-09,3140.31,3217.9,3124.67,3217.9,1797896,3078.7527999999998,3164.191
3683,2022-12-12,3134.3,3143.41,3086.29,3104.79,1527610,3083.686,3161.9858000000004
3684,2022-12-13,3177.84,3181.99,3116.52,3125.48,1378016,3090.2196000000004,3160.34935
3685,2022-12-14,3209.55,3220.66,3186.23,3193.77,1213311,3097.2494,3159.49815
3686,2022-12-15,3152.09,3208.98,3146.23,3203.3,1415694,3103.5029999999997,3158.4661499999997
3687,2022-12-16,3090.24,3139.6,3075.89,3123.38,2703680,3106.4990000000003,3157.88895
3688,2022-12-19,3053.81,3095.25,3046.61,3077.61,2120965,3108.561,3156.5683999999997
3689,2022-12-20,3093.77,3098.59,3017.19,3050.81,1529971,3112.1272,3155.29
3690,2022-12-21,3117.23,3131.06,3090.0,3098.59,1432566,3115.1418,3154.16685
3691,2022-12-22,3108.79,3141.5,3094.87,3141.5,1384101,3118.9198000000006,3153.0097499999997
3692,2022-12-23,3078.89,3115.61,3068.07,3068.07,1360281,3121.5062,3151.79765
3693,2022-12-26,3102.31,3120.52,3075.75,3078.89,870157,3124.5126,3150.8885000000005
3694,2022-12-27,3108.6,3122.24,3081.9,3117.85,835883,3127.7238,3149.4687
3695,2022-12-28,3106.31,3114.9,3076.65,3099.35,910795,3130.4962,3147.8835999999997
3696,2022-12-29,3117.42,3120.05,3078.56,3081.52,1037927,3132.8622000000005,3146.40895
3697,2022-12-30,3105.93,3146.27,3095.92,3133.92,1163131,3135.4344,3144.9795499999996
3698,2023-01-02,3110.46,3115.61,3085.43,3110.03,709547,3137.421,3143.3662
3699,2023-01-03,3158.05,3166.3,3095.06,3101.45,1245178,3140.739,3142.2221499999996
3700,2023-01-04,3161.2,3173.31,3134.07,3153.62,1231668,3143.6564000000003,3140.8017
3701,2023-01-05,3157.81,3182.8,3130.01,3176.03,1826057,3146.4983999999995,3139.2849
3702,2023-01-06,3062.87,3148.71,3051.86,3147.23,2488376,3147.5312,3137.5103999999997
3703,2023-01-09,3166.25,3172.98,3072.03,3079.51,2885060,3150.52,3135.9029499999997
3704,2023-01-10,3134.26,3145.32,3080.56,3132.92,3864655,3152.2988,3134.0815999999995
3705,2023-01-11,3174.6,3194.43,3119.71,3137.78,2720512,3153.615,3132.2855
3706,2023-01-12,3179.99,3194.91,3162.06,3174.88,2250391,3155.3821999999996,3130.7161000000006
3707,2023-01-13,3218.33,3222.57,3152.0,3188.14,1742837,3158.5830000000005,3129.3372499999996
3708,2023-01-16,3187.26,3205.37,3152.84,3170.96,1843607,3160.9592,3127.8141000000005
3709,2023-01-17,3229.65,3232.9,3174.78,3183.38,1688475,3163.8722,3126.37945
3710,2023-01-18,3240.74,3258.86,3223.77,3231.18,2421189,3167.3438,3124.9607
3711,2023-01-19,3224.59,3237.88,3213.02,3231.18,1585044,3170.6908000000003,3123.3726
3712,2023-01-20,3215.03,3245.19,3207.86,3216.84,1529349,3171.7426,3121.6820500000003
3713,2023-01-23,3264.55,3268.47,3207.86,3238.83,1067916,3173.4119999999994,3120.0296499999995
3714,2023-01-24,3285.0,3299.97,3266.84,3274.2,1387863,3175.5456,3118.7595999999994
3715,2023-01-25,3278.74,3283.76,3255.08,3274.49,874110,3177.1202000000003,3117.79375
3716,2023-01-27,3260.87,3294.28,3233.38,3275.16,1785879,3178.4584000000004,3116.7315
3717,2023-01-30,3282.47,3306.18,3236.49,3269.42,1953798,3180.3344,3115.7266000000004
3718,2023-01-31,3210.82,3297.15,3203.46,3297.15,2820375,3181.9210000000003,3114.3884
3719,2023-02-01,3258.29,3268.47,3207.28,3214.93,2205161,3183.8572,3113.4249
3720,2023-02-02,3308.04,3316.26,3269.52,3276.11,1813847,3186.9152000000004,3113.3411000000006
3721,2023-02-03,3328.98,3349.72,3300.87,3349.72,1804469,3189.0214,3113.6265500000004
3722,2023-02-06,3307.61,3320.23,3285.53,3320.23,1138714,3190.5190000000002,3113.4051
3723,2023-02-07,3319.66,3339.21,3309.0,3316.17,1455647,3192.1508000000003,3112.9053500000005
3724,2023-02-08,3365.11,3384.04,3324.92,3324.92,1986946,3194.6515999999997,3112.70875
3725,2023-02-09,3384.95,3391.4,3350.97,3360.24,1655427,3197.6742,3112.91455
3726,2023-02-10,3381.8,3386.39,3353.69,3365.02,1187821,3199.0153999999998,3113.1135500000005
3727,2023-02-13,3329.07,3392.74,3320.47,3392.74,1087939,3199.9982,3112.9787
3728,2023-02-14,3346.0,3369.66,3341.12,3350.68,1579818,3201.5721999999996,3112.8196499999995
3729,2023-02-15,3365.64,3370.75,3307.8,3333.47,1429449,3204.3124,3112.9359500000005
3730,2023-02-16,3401.39,3417.6,3371.71,3371.9,1618931,3207.8582,3113.25125
3731,2023-02-17,3347.0,3383.09,3336.34,3370.9,1061369,3210.8894,3113.58985
3732,2023-02-20,3333.76,3366.93,3322.05,3347.81,1296082,3214.7584,3113.70365
3733,2023-02-21,3299.06,3354.41,3293.08,3340.16,1139541,3218.0535999999997,3114.0247
3734,2023-02-22,3251.78,3295.23,3245.52,3264.59,1218430,3219.5324,3114.0504499999997
3735,2023-02-23,3263.49,3300.39,3257.95,3270.38,1441570,3220.6112,3114.1646499999997
3736,2023-02-24,3250.73,3282.76,3233.38,3271.81,977592,3222.5840000000003,3114.3410999999996
3737,2023-02-27,3185.15,3240.74,3170.0,3240.74,1128022,3224.4822,3114.20545
3738,2023-02-28,3166.99,3242.66,3154.61,3181.95,4116217,3226.7458,3113.9495500000003
3739,2023-03-01,3236.63,3239.79,3169.04,3176.69,1669307,3229.603,3114.2213500000003
3740,2023-03-02,3175.21,3221.53,3171.91,3213.02,1556538,3230.7626,3113.8336
3741,2023-03-03,3195.0,3210.15,3184.44,3206.33,1043190,3232.4868,3113.558
3742,2023-03-06,3223.39,3255.03,3211.11,3213.88,1334132,3235.3768,3114.3048
3743,2023-03-08,3241.13,3246.48,3184.2,3215.89,1844590,3238.1532,3114.9939999999997
3744,2023-03-09,3189.93,3235.96,3184.2,3235.96,1648500,3239.7798,3115.2916999999998
3745,2023-03-10,3184.34,3190.32,3145.15,3167.04,1024404,3241.3403999999996,3115.7205
3746,2023-03-13,3137.45,3221.43,3127.94,3186.25,1901233,3241.741,3116.3814
3747,2023-03-14,3073.4,3158.91,3068.09,3135.59,2670334,3241.0903999999996,3116.4407499999998
3748,2023-03-15,3058.06,3116.8,3051.46,3106.91,1780522,3240.0424,3116.2604499999998
3749,2023-03-16,3044.77,3078.04,3032.34,3066.76,1901060,3237.7768,3115.47315
3750,2023-03-17,3039.32,3079.57,3005.57,3011.79,6739966,3235.3392,3114.7102999999997
3751,2023-03-20,3004.9,3030.09,2958.78,3030.09,2289468,3232.2810000000004,3113.81875
3752,2023-03-21,2969.34,3017.76,2961.07,3004.9,1815297,3230.4104,3112.4277999999995
3753,2023-03-22,2992.95,3005.1,2969.34,2992.24,1123939,3226.9444,3111.0735500000005
3754,2023-03-23,2987.08,3007.82,2964.47,2977.76,1372218,3224.0008000000003,3109.73355
3755,2023-03-24,2983.11,3030.43,2969.25,3010.26,1329577,3220.171,3108.6975
3756,2023-03-27,2984.83,3013.94,2969.25,2996.97,1524217,3216.2678,3107.4734
3757,2023-03-28,2978.71,3010.88,2973.21,2989.32,1303530,3211.4754,3106.10985
3758,2023-03-29,3000.7,3011.31,2967.43,2991.23,1740616,3207.7442000000005,3105.175
3759,2023-03-31,3064.75,3071.54,3013.22,3049.5,2382581,3204.4462000000003,3105.2259499999996
3760,2023-04-03,3059.11,3082.96,3034.01,3082.96,1521830,3200.8136,3105.2916499999997
3761,2023-04-05,3097.16,3120.62,3045.25,3045.25,2655065,3198.265,3105.56775
3762,2023-04-06,3078.9,3113.93,3073.45,3083.01,1703464,3195.5424,3106.05755
3763,2023-04-10,3119.72,3127.94,3073.45,3078.23,2203187,3192.6458000000002,3107.0033500000004
3764,2023-04-11,3072.3,3128.85,3051.6,3120.29,2348779,3188.3918,3107.6005999999998
3765,2023-04-12,3098.92,3117.38,3058.15,3085.83,2417727,3184.7954,3107.8586999999998
3766,2023-04-13,3048.45,3087.79,3039.99,3068.67,4174070,3180.547,3107.8122500000004
3767,2023-04-17,3001.27,3024.12,2935.07,2996.11,5505048,3174.923,3107.1226500000002
3768,2023-04-18,2992.91,3017.86,2973.64,3016.04,2617302,3170.5647999999997,3106.4657500000003
3769,2023-04-19,2953.57,3001.75,2936.27,2992.91,3298034,3164.4704,3105.5097000000005
3770,2023-04-20,2968.1,2975.94,2942.48,2953.95,2419999,3157.6715999999997,3104.6099
3771,2023-04-21,3021.68,3025.12,2964.28,2973.07,1929184,3151.5256,3104.1091499999998
3772,2023-04-24,3035.02,3040.9,2988.51,3012.36,1640676,3146.0738,3103.78615
3773,2023-04-25,3036.17,3050.7,3008.92,3042.86,2024090,3140.4040000000005,3103.2412
3774,2023-04-26,3057.34,3067.14,3040.95,3040.95,2000029,3134.2486000000004,3103.1818
3775,2023-04-27,3047.59,3058.34,3031.05,3044.77,2434446,3127.5014,3103.1625999999997
3776,2023-04-28,3077.51,3085.16,3055.52,3059.49,2931312,3121.4156000000007,3103.0821499999997
3777,2023-05-02,3077.65,3092.57,3068.67,3092.57,2321159,3116.3872,3102.87385
3778,2023-05-03,3039.89,3074.4,3033.44,3074.4,2468285,3110.265,3102.583
3779,2023-05-04,3078.9,3082.48,3038.08,3040.13,1953253,3104.5301999999997,3103.2066000000004
3780,2023-05-05,3088.46,3101.17,3068.72,3078.23,1710027,3098.2716000000005,3104.0160499999997
3781,2023-05-08,3107.48,3111.54,3089.03,3102.13,928235,3093.4812,3105.1385499999997
3782,2023-05-09,3138.69,3152.79,3103.08,3109.39,1107375,3089.5798,3106.5693
3783,2023-05-10,3142.09,3160.92,3122.25,3145.15,1559987,3086.4404,3108.0368
3784,2023-05-11,3137.64,3163.98,3127.94,3163.31,1719623,3084.1576,3109.15435
3785,2023-05-12,3130.14,3145.15,3116.47,3134.77,1027479,3081.4906,3110.18325
3786,2023-05-15,3111.73,3147.06,3105.33,3139.41,1150390,3078.7106,3110.68945
3787,2023-05-16,3114.7,3140.37,3107.34,3112.83,986306,3077.3016000000002,3111.15105
3788,2023-05-17,3067.43,3135.59,3057.44,3112.59,1588815,3075.3104,3111.40625
3789,2023-05-18,3058.97,3086.78,3054.33,3083.92,1369364,3071.7572000000005,3111.63935
3790,2023-05-19,3080.95,3092.09,3062.02,3068.67,1152449,3069.8719999999994,3112.2242000000006
3791,2023-05-22,3153.46,3162.78,3075.41,3087.79,1333243,3069.0412,3112.8246500000005
3792,2023-05-23,3151.89,3181.42,3145.24,3160.44,1687418,3067.6112,3113.07645
3793,2023-05-24,3157.91,3171.15,3131.76,3131.76,1016555,3065.9467999999997,3113.16145
3794,2023-05-25,3148.49,3160.44,3123.25,3148.97,1374917,3065.118,3113.2141
3795,2023-05-26,3182.33,3191.65,3146.1,3148.49,1791115,3065.0778000000005,3113.46925
3796,2023-05-29,3174.16,3223.54,3166.18,3212.83,1210372,3065.812,3113.4566500000005
3797,2023-05-30,3170.19,3180.47,3156.0,3169.05,1344224,3067.7478,3113.35075
3798,2023-05-31,3144.67,3181.19,3121.39,3163.31,5815424,3069.48,3113.0692
3799,2023-06-01,3177.65,3192.94,3152.32,3168.09,1177314,3072.1375999999996,3112.9078500000005
3800,2023-06-02,3160.06,3189.02,3152.27,3179.8,2030661,3074.5524000000005,3112.7545999999998
3801,2023-06-05,3144.09,3180.52,3140.41,3169.05,1861468,3077.3361999999997,3112.1969
3802,2023-06-06,3089.99,3144.05,3078.8,3135.59,2022849,3079.7491999999997,3111.46835
3803,2023-06-07,3130.71,3134.49,3098.3,3109.77,1567196,3082.5044,3110.9855
3804,2023-06-08,3093.95,3126.03,3090.66,3117.42,1759366,3084.6418,3110.2789000000002
3805,2023-06-09,3068.0,3106.91,3064.22,3102.13,1775689,3086.3396000000002,3109.53695
3806,2023-06-12,3103.94,3111.11,3069.62,3073.45,2324605,3088.7218,3108.9533
3807,2023-06-13,3100.88,3121.25,3096.39,3116.47,1371928,3091.1652000000004,3108.50275
3808,2023-06-14,3107.91,3112.5,3083.82,3100.88,1658544,3093.3093999999996,3108.42005
3809,2023-06-15,3097.56,3127.56,3091.49,3125.49,2273810,3093.9656,3108.4247000000005
3810,2023-06-16,3057.69,3081.28,3039.48,3078.97,4156189,3093.9372,3108.4067
3811,2023-06-19,3091.88,3096.21,3057.78,3072.23,1468186,3093.8315999999995,3108.5406
3812,2023-06-20,3108.54,3113.16,3082.87,3095.34,1528452,3094.4244,3109.1841999999997
3813,2023-06-21,3137.91,3140.99,3104.93,3130.01,1645987,3094.7882,3109.6008500000003
3814,2023-06-22,3118.94,3147.01,3110.85,3139.64,1529603,3095.7210000000005,3110.3005
3815,2023-06-23,3097.61,3129.44,3090.67,3117.78,1119505,3095.6947999999998,3110.8997
3816,2023-06-26,3071.89,3095.25,3055.86,3086.67,1978803,3096.1636,3111.3559999999998
3817,2023-06-27,3079.31,3091.15,3064.81,3083.79,863542,3097.7244,3111.8796
3818,2023-06-28,3096.74,3111.67,3075.5,3089.56,1575872,3099.801,3112.3831
3819,2023-06-30,3180.33,3187.8,3095.44,3101.12,2672406,3104.3361999999997,3113.2092
3820,2023-07-03,3151.49,3196.27,3148.07,3191.94,1687264,3108.0040000000004,3113.6627999999996
3821,2023-07-04,3186.69,3192.61,3156.31,3168.54,1656681,3111.3042,3114.1721000000002
3822,2023-07-05,3197.38,3206.1,3182.98,3197.43,1453008,3114.5514000000003,3114.7995
3823,2023-07-06,3200.22,3205.57,3180.09,3184.48,1848238,3117.8324,3115.9593
3824,2023-07-07,3206.34,3232.97,3180.09,3180.09,1789326,3120.8124,3117.2260499999998
3825,2023-07-10,3151.15,3202.0,3144.65,3202.0,1407431,3122.8835999999997,3118.6718
3826,2023-07-11,3151.59,3173.35,3140.41,3173.35,1110172,3124.3651999999997,3120.0240999999996
3827,2023-07-12,3139.55,3167.72,3130.11,3159.82,1515240,3125.6032,3121.26155
3828,2023-07-13,3217.22,3243.13,3151.92,3162.76,4585146,3129.1497999999997,3123.0733
3829,2023-07-14,3384.89,3394.72,3228.25,3240.77,6306101,3135.2696,3125.6939
3830,2023-07-17,3362.79,3418.84,3348.68,3380.41,2743228,3140.7562,3128.3246000000004
3831,2023-07-18,3367.75,3393.9,3337.08,3347.67,2600090,3145.9616000000005,3130.92135
3832,2023-07-19,3341.94,3387.01,3318.44,3370.78,2405370,3150.0266,3133.2794
3833,2023-07-20,3344.11,3359.18,3317.8,3334.26,1715404,3154.067,3135.56175
3834,2023-07-21,3252.38,3316.69,3243.45,3286.9,3770223,3156.3618,3137.56785
3835,2023-07-24,3277.92,3295.98,3256.05,3264.64,1680132,3159.3174000000004,3139.66715
3836,2023-07-25,3282.17,3289.56,3263.87,3280.58,1272980,3162.7262,3141.88095
3837,2023-07-26,3271.69,3303.12,3268.51,3283.33,1066803,3165.866,3143.5371999999998
3838,2023-07-27,3280.0,3294.24,3268.55,3278.11,1701769,3170.1174,3145.18365
3839,2023-07-28,3239.93,3276.91,3216.36,3268.51,2599831,3173.7365999999997,3146.8060000000005
3840,2023-07-31,3303.7,3308.72,3245.24,3248.62,2743678,3178.1916,3148.492
3841,2023-08-01,3333.25,3340.93,3297.47,3297.47,1956167,3181.7873999999997,3150.5588000000002
3842,2023-08-02,3322.24,3327.79,3296.12,3316.74,1914899,3185.1944,3152.42215
3843,2023-08-03,3282.94,3315.1,3252.09,3302.3,2026351,3187.695,3154.0769
3844,2023-08-04,3325.04,3351.55,3284.2,3284.2,2248493,3191.2260000000006,3155.9619000000002
3845,2023-08-07,3364.15,3367.96,3322.82,3335.08,1853889,3194.8624,3157.9442
3846,2023-08-08,3351.16,3369.85,3337.64,3364.15,1634225,3198.4024,3159.7044
3847,2023-08-09,3343.34,3347.68,3307.18,3345.66,1794589,3201.8653999999997,3161.5345
3848,2023-08-10,3323.64,3345.66,3312.01,3331.27,1096701,3205.4448,3163.0970500000003
3849,2023-08-11,3330.11,3347.35,3296.51,3319.78,1679974,3208.494,3164.78685
3850,2023-08-14,3331.12,3336.1,3293.61,3322.29,1190425,3211.9151999999995,3166.3658
3851,2023-08-16,3339.38,3346.72,3316.98,3331.27,1328445,3215.821,3167.9841499999998
3852,2023-08-17,3317.51,3341.7,3295.74,3336.1,1843241,3220.3714,3169.51555
3853,2023-08-18,3251.22,3292.65,3240.99,3292.65,2526749,3222.7816000000003,3170.6876
3854,2023-08-21,3284.58,3292.4,3255.95,3258.85,1375579,3226.5942,3171.8839000000003
3855,2023-08-22,3265.75,3293.61,3249.24,3282.99,1222012,3230.5492,3172.6687000000006
3856,2023-08-23,3281.3,3284.92,3259.82,3271.4,1330046,3234.0964000000004,3173.6170500000003
3857,2023-08-24,3271.16,3295.59,3261.84,3290.71,1152881,3237.5019999999995,3174.6814
3858,2023-08-25,3264.93,3269.28,3234.95,3258.85,1158046,3240.6424000000006,3175.6637999999994
